title,locale,image_url,url,path,labio_identnummer,description,price,Grundpreis,Füllmenge,category,Anwendung,Inhaltsstoffe,Siliconfree,Vegan,Verfügbar
Clarifying Matt Fluid,de,https://image.labiosthetique.com/i/square-1440/m2-product:clarifying_matt_fluid_396288_50ml_86822f3.jpg/feed-media.jpg,https://www.labiosthetique.de/clarifying-matt-fluid,/clarifying-matt-fluid,003768,"Das klärende und mattierende Fluid stellt die gesunde Balance der Haut wieder her, indem es die Talgproduktion normalisiert und das Mikrobiom ausgleicht.","44,50 €","890,00 € / 1 l",50 ml,Hautpflege,"Morgens und abends im Anschluss an die Hautreinigung mit dem Micellar Cleansing Gel und dem klärenden Clarifying Fruit Exfoliant auf Gesicht, Hals und Dekolleté auftragen und einziehen lassen.","AQUA (WATER), DICAPRYLYL CARBONATE, COCO-CAPRYLATE/CAPRATE, PENTYLENE GLYCOL, SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL, PROPANEDIOL, OCTYLDODECANOL, CETYL PALMITATE, POLYGLYCERYL-4 CAPRATE, POLYGLYCERYL-6 CAPRYLATE, PIPER NIGRUM (PEPPER) SEED EXTRACT, MAGNOLIA OFFICINALIS BARK EXTRACT, BIOFLAVONOIDS, LEPTOSPERMUM SCOPARIUM BRANCH/LEAF OIL, GLYCOLIC ACID, PHENOXYETHANOL, XANTHAN GUM, ACACIA SENEGAL GUM, SODIUM STEAROYL GLUTAMATE, PARFUM (FRAGRANCE), LACTIC ACID, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES, ETHYLHEXYLGLYCERIN, SODIUM MAGNESIUM SILICATE, CITRIC ACID, LIMONENE, CITRUS LIMON (LEMON) PEEL OIL, PINENE, TOCOPHEROL, BETA-CARYOPHYLLENE, LINALOOL, CITRAL",no,yes,ja
Clarifying Matt Fluid,en,https://image.labiosthetique.com/i/square-1440/m2-product:clarifying_matt_fluid_396288_50ml_86822f3.jpg/feed-media.jpg,https://www.labiosthetique.de/clarifying-matt-fluid,/clarifying-matt-fluid,003768,The clarifying and mattifying fluid restores the skin’s healthy balance by normalising sebum production and balancing out the microbiome.,"44,50 €","890,00 € / 1 l",50 ml,Skin care,"In the morning and evening after cleansing the skin with Micellar Cleansing Gel and Clarifying Fruit Exfoliant, apply the fluid to the face, neck and décolleté and leave it to absorb.","AQUA (WATER), DICAPRYLYL CARBONATE, COCO-CAPRYLATE/CAPRATE, PENTYLENE GLYCOL, SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL, PROPANEDIOL, OCTYLDODECANOL, CETYL PALMITATE, POLYGLYCERYL-4 CAPRATE, POLYGLYCERYL-6 CAPRYLATE, PIPER NIGRUM (PEPPER) SEED EXTRACT, MAGNOLIA OFFICINALIS BARK EXTRACT, BIOFLAVONOIDS, LEPTOSPERMUM SCOPARIUM BRANCH/LEAF OIL, GLYCOLIC ACID, PHENOXYETHANOL, XANTHAN GUM, ACACIA SENEGAL GUM, SODIUM STEAROYL GLUTAMATE, PARFUM (FRAGRANCE), LACTIC ACID, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES, ETHYLHEXYLGLYCERIN, SODIUM MAGNESIUM SILICATE, CITRIC ACID, LIMONENE, CITRUS LIMON (LEMON) PEEL OIL, PINENE, TOCOPHEROL, BETA-CARYOPHYLLENE, LINALOOL, CITRAL",no,yes,ja
Automatic Pencil for Lips LL39 Dune,de,https://image.labiosthetique.com/i/square-1440/m2-product:automatic_pencil_for_lips_ll39_dune_410731_0_35g_20c4b92.jpg/feed-media.jpg,https://www.labiosthetique.de/automatic-pencil-for-lips?childSku=4040218892659,/automatic-pencil-for-lips?childSku=4040218892659,019007,"Der wasserfeste Lippenkonturen-Stift zaubert wunderschöne, definierte Lippen.","25,00 €",0,"0,35 g",Make-Up,Den Stift aus der Automatikhülle herausdrehen und die Lippenkontur sanft nachziehen oder nuancieren. Achtung: der Stift kann nicht zurückgedreht werden!,"C9-12 ALKANE, MICA, BIS-BEHENYL/ISOSTEARYL/PHYTOSTERYL DIMER DILINOLEYL DIMER DILINOLEATE, SUCROSE TETRASTEARATE TRIACETATE, CI 77891 (TITANIUM DIOXIDE), SYNTHETIC WAX, HYDROGENATED CASTOR OIL, CI 77491 (IRON OXIDES), POLYGLYCERYL-4 DIISOSTEARATE/POLYHYDROXYSTEARATE/SEBACATE, COPERNICIA CERIFERA CERA (CARNAUBA WAX), CI 77492 (IRON OXIDES), DISTEARDIMONIUM HECTORITE, TOCOPHEROL, CI 77499 (IRON OXIDES), PROPYLENE CARBONATE",yes,yes,ja
Automatic Pencil for Lips LL39 Dune,en,https://image.labiosthetique.com/i/square-1440/m2-product:automatic_pencil_for_lips_ll39_dune_410731_0_35g_20c4b92.jpg/feed-media.jpg,https://www.labiosthetique.de/automatic-pencil-for-lips?childSku=4040218892659,/automatic-pencil-for-lips?childSku=4040218892659,019007,The waterproof lip liner creates wonderfully defined lips.,"25,00 €",0,"0,35 g",Make-up,Twist the liner out of the automatic case and gently outline or shade the lip line. Caution: you cannot twist the liner back into the case!,"C9-12 ALKANE, MICA, BIS-BEHENYL/ISOSTEARYL/PHYTOSTERYL DIMER DILINOLEYL DIMER DILINOLEATE, SUCROSE TETRASTEARATE TRIACETATE, CI 77891 (TITANIUM DIOXIDE), SYNTHETIC WAX, HYDROGENATED CASTOR OIL, CI 77491 (IRON OXIDES), POLYGLYCERYL-4 DIISOSTEARATE/POLYHYDROXYSTEARATE/SEBACATE, COPERNICIA CERIFERA CERA (CARNAUBA WAX), CI 77492 (IRON OXIDES), DISTEARDIMONIUM HECTORITE, TOCOPHEROL, CI 77499 (IRON OXIDES), PROPYLENE CARBONATE",yes,yes,ja
Velvet Skin 1/4 Light Peach,de,https://image.labiosthetique.com/i/square-1440/m2-product:velvet_skin_1_4_light_peach_407837_10g_4867874.jpg/feed-media.jpg,https://www.labiosthetique.de/velvet-skin?childSku=4040218893359,/velvet-skin?childSku=4040218893359,021535,"Jederzeit frischer Teint: Die Kompakt Foundation sorgt mit ihrer leichten, samtigen Textur für einen semi-mattem Finish und liefert im Nu ein natürliches, ebenmäßiges Hautbild. Sie verfeinert, statt maskenhaft abzudecken. Das mitgelieferte Schwämmchen ist ideal für unkomplizierte, rasche Touch-ups.","39,50 €",0,10 g,Make-Up,"Die Velvet Skin Foundation mit ihrer zarten, samtigen Textur lässt sich mühelos mit Pinsel, Schwämmchen oder Fingern auftragen und verteilen. In der Gesichtsmitte beginnen und nach außen ausarbeiten. Für ein besonders ebenmäßiges Finish leicht einklopfen und sorgfältig verblenden.","ISONONYL ISONONANOATE, CAPRYLIC/CAPRIC TRIGLYCERIDE, CI 77891 (TITANIUM DIOXIDE), RICINUS COMMUNIS (CASTOR) SEED OIL, TITANIUM DIOXIDE, SYNTHETIC WAX, MICA, TRIBEHENIN, ALUMINUM STARCH OCTENYLSUCCINATE, SILICA, CI 77492 (IRON OXIDES), SYNTHETIC BEESWAX, HYDROGENATED CASTOR OIL, TOCOPHERYL ACETATE, JOJOBA ESTERS, POLYHYDROXYSTEARIC ACID, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, CI 77491 (IRON OXIDES), CI 77499 (IRON OXIDES), PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, COPERNICIA CERIFERA CERA (CARNAUBA WAX), ZINGIBER OFFICINALE (GINGER) LEAF CELL EXTRACT, DISTEARDIMONIUM HECTORITE",yes,yes,ja
Velvet Skin 1/4 Light Peach,en,https://image.labiosthetique.com/i/square-1440/m2-product:velvet_skin_1_4_light_peach_407837_10g_4867874.jpg/feed-media.jpg,https://www.labiosthetique.de/velvet-skin?childSku=4040218893359,/velvet-skin?childSku=4040218893359,021535,"A fresh complexion whenever you need it: With its light, velvety texture, the compact foundation provides a semi-matte finish and achieves a natural and even complexion in no time at all. It refines the complexion instead of just covering it. The sponge that comes with the foundation is ideal for quick and simple touch-ups.","39,50 €",0,10 g,Make-up,"The soft, velvety texture of Velvet Skin foundation can be effortlessly applied and distributed with a brush, sponge or your fingers. Start in the middle of the face and work outwards. For a particularly even finish, lightly tap the foundation into the skin and carefully blend.","ISONONYL ISONONANOATE, CAPRYLIC/CAPRIC TRIGLYCERIDE, CI 77891 (TITANIUM DIOXIDE), RICINUS COMMUNIS (CASTOR) SEED OIL, TITANIUM DIOXIDE, SYNTHETIC WAX, MICA, TRIBEHENIN, ALUMINUM STARCH OCTENYLSUCCINATE, SILICA, CI 77492 (IRON OXIDES), SYNTHETIC BEESWAX, HYDROGENATED CASTOR OIL, TOCOPHERYL ACETATE, JOJOBA ESTERS, POLYHYDROXYSTEARIC ACID, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, CI 77491 (IRON OXIDES), CI 77499 (IRON OXIDES), PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, COPERNICIA CERIFERA CERA (CARNAUBA WAX), ZINGIBER OFFICINALE (GINGER) LEAF CELL EXTRACT, DISTEARDIMONIUM HECTORITE",yes,yes,ja
Hair & Nail Strengthening Food Supplement,de,https://image.labiosthetique.com/i/square-1440/m2-product:hair_nail_strengthening_food_supplement_356177_60Kapseln_8523a6a.jpg/feed-media.jpg,https://www.labiosthetique.de/hair-nail-strengthening-food-supplement,/hair-nail-strengthening-food-supplement,120926,"Das Nahrungsergänzungsmittel trägt von innen heraus zur wirksamen Behandlung von Haarausfall sowie Nagelbruch bei und fördert das Wachstum schöner, vitaler Haare und Nägel.","44,50 €",0,60 capsules,"Haar- & Kopfhautpflege,Hautpflege",2 Kapseln täglich: 1x morgens und 1x abends nach der Mahlzeit jeweils 1 Kapsel mit reichlich Flüssigkeit einnehmen.,"SPIRULINA POWDER, L-CYSTEINE, L-METHIONINE, ASCORBIC ACID, ZINC GLUCONATE, SELENIUM YEAST, D-ALPHA-TOCOPHERYL ACETATE, IRON (II) FUMARATE, NICOTINAMIDE, CALCIUM D-PANTOTHENATE, COPPER (II) SULFATE PENTAHYDRATE, PYRIDOXINE HCL, CHOLECALIFEROL, THIAMINE HCL, RIBOFLAVIN, FOLIC ACID, D-BIOTIN, CYANOCOBALAMIN, COLORANT: E172",yes,yes,ja
Hair & Nail Strengthening Food Supplement,en,https://image.labiosthetique.com/i/square-1440/m2-product:hair_nail_strengthening_food_supplement_356177_60Kapseln_8523a6a.jpg/feed-media.jpg,https://www.labiosthetique.de/hair-nail-strengthening-food-supplement,/hair-nail-strengthening-food-supplement,120926,"The food supplement works from within to support the effective treatment of hair loss and nail breakage and promotes the growth of beautiful, healthy hair and nails.","44,50 €",0,60 capsules,"Hair & scalp care,Skin care",Take one capsule in the morning and one capsule in the evening with plenty of liquid after a meal. Do not exceed the recommended daily intake.,"SPIRULINA POWDER, L-CYSTEINE, L-METHIONINE, ASCORBIC ACID, ZINC GLUCONATE, SELENIUM YEAST, D-ALPHA-TOCOPHERYL ACETATE, IRON (II) FUMARATE, NICOTINAMIDE, CALCIUM D-PANTOTHENATE, COPPER (II) SULFATE PENTAHYDRATE, PYRIDOXINE HCL, CHOLECALIFEROL, THIAMINE HCL, RIBOFLAVIN, FOLIC ACID, D-BIOTIN, CYANOCOBALAMIN, COLORANT: E172",yes,yes,ja
Comforting Lipid Cream,de,https://image.labiosthetique.com/i/square-1440/m2-product:comforting_lipid_cream_391999_50ml_19101f5.jpg/feed-media.jpg,https://www.labiosthetique.de/comforting-lipid-cream?childSku=4040218868258,/comforting-lipid-cream?childSku=4040218868258,003632,"Die nährende, intensiv pflegende Lipidcreme beruhigt trockene, irritierte Haut, stabilisiert ihre natürlichen Schutzfunktionen und optimiert den Feuchtigkeitsgehalt. Für alle Liebhaber von Douceur Sensitive Riche wird dies Ihr neues Lieblingsprodukt.","45,00 €","900,00 € / 1 l",50 ml,Hautpflege,"Morgens und abends auf die gereinigte und tonisierte Haut von Gesicht, Hals und Dekolleté auftragen.","AQUA (WATER), HYDROGENATED VEGETABLE OIL, SQUALANE, CANOLA OIL, GLYCERIN, CAPRYLIC/CAPRIC TRIGLYCERIDE, HYDROGENATED CASTOR OIL, POLYGLYCERYL-3 POLYRICINOLEATE, SORBITAN ISOSTEARATE, AVENA SATIVA (OAT) KERNEL OIL, AVENA SATIVA (OAT) KERNEL EXTRACT, LACTOBACILLUS FERMENT, MYROTHAMNUS FLABELLIFOLIA LEAF/STEM EXTRACT, HYDROXYACETOPHENONE, TOCOPHEROL, GLYCINE SOJA (SOYBEAN) OIL, MAGNESIUM SULFATE, 1,2-HEXANEDIOL, CAPRYLYL GLYCOL, STEARALKONIUM BENTONITE, PROPYLENE CARBONATE, SODIUM BENZOATE, POTASSIUM SORBATE, CITRIC ACID",yes,yes,ja
Comforting Lipid Cream,en,https://image.labiosthetique.com/i/square-1440/m2-product:comforting_lipid_cream_391999_50ml_19101f5.jpg/feed-media.jpg,https://www.labiosthetique.de/comforting-lipid-cream?childSku=4040218868258,/comforting-lipid-cream?childSku=4040218868258,003632,"The nourishing, intensively caring lipid cream calms dry, irritated skin, stabilises its natural protective functions and optimises its moisture content. For all lovers of Douceur Sensitive Riche this will be your new favorite product.","45,00 €","900,00 € / 1 l",50 ml,Skin care,"In the morning and evening, apply to the cleansed and toned skin of the face, neck and décolleté.","AQUA (WATER), HYDROGENATED VEGETABLE OIL, SQUALANE, CANOLA OIL, GLYCERIN, CAPRYLIC/CAPRIC TRIGLYCERIDE, HYDROGENATED CASTOR OIL, POLYGLYCERYL-3 POLYRICINOLEATE, SORBITAN ISOSTEARATE, AVENA SATIVA (OAT) KERNEL OIL, AVENA SATIVA (OAT) KERNEL EXTRACT, LACTOBACILLUS FERMENT, MYROTHAMNUS FLABELLIFOLIA LEAF/STEM EXTRACT, HYDROXYACETOPHENONE, TOCOPHEROL, GLYCINE SOJA (SOYBEAN) OIL, MAGNESIUM SULFATE, 1,2-HEXANEDIOL, CAPRYLYL GLYCOL, STEARALKONIUM BENTONITE, PROPYLENE CARBONATE, SODIUM BENZOATE, POTASSIUM SORBATE, CITRIC ACID",yes,yes,ja
Classic Fanelac Hair Spray,de,https://image.labiosthetique.com/i/square-1440/m2-product:classic_fanelac_hair_spray_398114_250ml_ed6dc51.jpg/feed-media.jpg,https://www.labiosthetique.de/classic-fanelac-hair-spray?childSku=4040218869057,/classic-fanelac-hair-spray?childSku=4040218869057,110126,Innerhalb einer sehr kurzen Trocknungszeit fixiert das silikonfreie Non-Aerosol-Haarspray die Frisur mit extrem starkem Halt und lässt sich trotzdem bei Bedarf rückstandslos ausbürsten.,"25,50 €","102,00 € / 1 l",250 ml,Styling,"Classic Fanelac Hair Spray aus 20-30 cm Entfernung auf das trockene Haar sprühen, um die gesamte Frisur oder einzelne Partien zu fixieren.","ALCOHOL DENAT., BUTYL ESTER OF PVM/MA COPOLYMER, AMINOMETHYL PROPANOL, N-BUTYL ALCOHOL, CETEARETH-25, PARFUM (FRAGRANCE), PANTHENOL, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES, AQUA (WATER), LIMONENE, LINALOOL, LINALYL ACETATE, GERANIOL, CITRONELLOL, PINENE, COUMARIN, ANISE ALCOHOL, DIMETHYL PHENETHYL ACETATE, CITRIC ACID",yes,yes,ja
Classic Fanelac Hair Spray,en,https://image.labiosthetique.com/i/square-1440/m2-product:classic_fanelac_hair_spray_398114_250ml_ed6dc51.jpg/feed-media.jpg,https://www.labiosthetique.de/classic-fanelac-hair-spray?childSku=4040218869057,/classic-fanelac-hair-spray?childSku=4040218869057,110126,"Within a very short drying time, the silicone-free non-aerosol hairspray fixes the hairstyle with an extremely strong hold and can still be brushed out without leaving any residue if required.","25,50 €","102,00 € / 1 l",250 ml,Styling,Spray Classic Fanelac Hair Spray onto dry hair from a distance of 20-30 cm to fix the entire hairstyle or individual sections.,"ALCOHOL DENAT., BUTYL ESTER OF PVM/MA COPOLYMER, AMINOMETHYL PROPANOL, N-BUTYL ALCOHOL, CETEARETH-25, PARFUM (FRAGRANCE), PANTHENOL, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES, AQUA (WATER), LIMONENE, LINALOOL, LINALYL ACETATE, GERANIOL, CITRONELLOL, PINENE, COUMARIN, ANISE ALCOHOL, DIMETHYL PHENETHYL ACETATE, CITRIC ACID",yes,yes,ja
Colour Protection Shine Restoring Softening Shampoo,de,https://image.labiosthetique.com/i/square-1440/m2-product:colour_protection_shine_restoring_softening_shampoo_389985_250ml_8566c87.jpg/feed-media.jpg,https://www.labiosthetique.de/colour-protection-shine-restoring-softening-shampoo?childSku=4040218871357,/colour-protection-shine-restoring-softening-shampoo?childSku=4040218871357,120432,"Das milde Shampoo reinigt coloriertes, strapaziertes Haar und versorgt es mit Feuchtigkeit und Pflege. Die Haarfarbe ist vor Pigmentverlust geschützt und kann ihre Brillanz länger bewahren.","27,00 €","108,00 € / 1 l",250 ml,Haar- & Kopfhautpflege,Gleichmäßig im Haar und auf der Kopfhaut verteilen und einmassieren. Anschließend gründlich ausspülen.,"AQUA (WATER), SODIUM LAURETH SULFATE, COCAMIDOPROPYL BETAINE, SODIUM CHLORIDE, PARFUM (FRAGRANCE), POLYQUATERNIUM-10, DIMETHYLPABAMIDOPROPYL LAURDIMONIUM TOSYLATE, SODIUM BENZOATE, TROMETHAMINE, PANTHENOL, BENZOIC ACID, GLYCERIN, BUTYLENE GLYCOL, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES, HELIANTHUS ANNUUS (SUNFLOWER) SEED EXTRACT, HEXAMETHYLINDANOPYRAN, CITRUS AURANTIUM BERGAMIA (BERGAMOT) PEEL OIL, LIMONENE, ALPHA-ISOMETHYL IONONE, LINALOOL, LINALYL ACETATE, SODIUM ACETATE, CITRIC ACID, ISOPROPYL ALCOHOL",yes,no,ja
Colour Protection Shine Restoring Softening Shampoo,en,https://image.labiosthetique.com/i/square-1440/m2-product:colour_protection_shine_restoring_softening_shampoo_389985_250ml_8566c87.jpg/feed-media.jpg,https://www.labiosthetique.de/colour-protection-shine-restoring-softening-shampoo?childSku=4040218871357,/colour-protection-shine-restoring-softening-shampoo?childSku=4040218871357,120432,"The mild shampoo cares for coloured, stressed hair and provides it with moisture and care. It protects the hair colour against pigment loss and maintains its brilliance for longer.","27,00 €","108,00 € / 1 l",250 ml,Hair & scalp care,"Evenly distribute into the hair and onto the scalp and massage in, then rinse out thoroughly.","AQUA (WATER), SODIUM LAURETH SULFATE, COCAMIDOPROPYL BETAINE, SODIUM CHLORIDE, PARFUM (FRAGRANCE), POLYQUATERNIUM-10, DIMETHYLPABAMIDOPROPYL LAURDIMONIUM TOSYLATE, SODIUM BENZOATE, TROMETHAMINE, PANTHENOL, BENZOIC ACID, GLYCERIN, BUTYLENE GLYCOL, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES, HELIANTHUS ANNUUS (SUNFLOWER) SEED EXTRACT, HEXAMETHYLINDANOPYRAN, CITRUS AURANTIUM BERGAMIA (BERGAMOT) PEEL OIL, LIMONENE, ALPHA-ISOMETHYL IONONE, LINALOOL, LINALYL ACETATE, SODIUM ACETATE, CITRIC ACID, ISOPROPYL ALCOHOL",yes,no,ja
Comforting Hydro Cream,de,https://image.labiosthetique.com/i/square-1440/m2-product:comforting_hydro_cream_392020_10ml_eb430b8.jpg/feed-media.jpg,https://www.labiosthetique.de/comforting-hydro-cream?childSku=4040218879957,/comforting-hydro-cream?childSku=4040218879957,003685,Die präbiotische Hydro-Creme bringt das Mikrobiom der Haut in Balance und erhöht die Hautfeuchtigkeit. Darüber hinaus beruhigt sie empfindliche Haut und stärkt ihre natürlichen Schutzfunktionen. Für alle Liebhaber von Douceur Sensitive Hydratante wird dies Ihr neues Lieblingsprodukt.,"12,00 €","1.200,00 € / 1 l",10 ml,Hautpflege,"Morgens und abends auf die gereinigte und tonisierte Haut von Gesicht, Hals und Dekolleté auftragen.","AQUA (WATER), GLYCERIN, CAPRYLIC/CAPRIC TRIGLYCERIDE, SQUALANE, PROPYLHEPTYL CAPRYLATE, HYDROGENATED COCO-GLYCERIDES, CETEARYL ALCOHOL, CETEARYL GLUCOSIDE , CETYL PALMITATE, AVENA SATIVA (OAT) KERNEL EXTRACT, LACTOBACILLUS FERMENT, MYROTHAMNUS FLABELLIFOLIA LEAF/STEM EXTRACT, BRASSICA CAMPESTRIS (RAPESEED) STEROLS, CETYLHYDROXYPROLINE PALMITAMIDE, TOCOPHEROL, LECITHIN, HYDROXYACETOPHENONE, POTASSIUM CETYL PHOSPHATE, GLYCERYL STEARATE, PALMITIC ACID, STEARIC ACID, BEHENYL ALCOHOL, CETYL ALCOHOL, LAURYL ALCOHOL, MYRISTYL ALCOHOL, GLYCINE SOJA (SOYBEAN) OIL, 1,2-HEXANEDIOL, CAPRYLYL GLYCOL, SODIUM BENZOATE, POTASSIUM SORBATE",yes,yes,ja
Comforting Hydro Cream,en,https://image.labiosthetique.com/i/square-1440/m2-product:comforting_hydro_cream_392020_10ml_eb430b8.jpg/feed-media.jpg,https://www.labiosthetique.de/comforting-hydro-cream?childSku=4040218879957,/comforting-hydro-cream?childSku=4040218879957,003685,The prebiotic hydro cream restores the balance of the skin microbiome and increases the skin’s moisture content. It also calms sensitive skin and strengthens its natural protective functions. For all lovers of Douceur Sensitive Hydratante this will be your new favorite product.,"12,00 €","1.200,00 € / 1 l",10 ml,Skin care,"In the morning and evening, apply to the cleansed and toned skin of the face, neck and décolleté.","AQUA (WATER), GLYCERIN, CAPRYLIC/CAPRIC TRIGLYCERIDE, SQUALANE, PROPYLHEPTYL CAPRYLATE, HYDROGENATED COCO-GLYCERIDES, CETEARYL ALCOHOL, CETEARYL GLUCOSIDE , CETYL PALMITATE, AVENA SATIVA (OAT) KERNEL EXTRACT, LACTOBACILLUS FERMENT, MYROTHAMNUS FLABELLIFOLIA LEAF/STEM EXTRACT, BRASSICA CAMPESTRIS (RAPESEED) STEROLS, CETYLHYDROXYPROLINE PALMITAMIDE, TOCOPHEROL, LECITHIN, HYDROXYACETOPHENONE, POTASSIUM CETYL PHOSPHATE, GLYCERYL STEARATE, PALMITIC ACID, STEARIC ACID, BEHENYL ALCOHOL, CETYL ALCOHOL, LAURYL ALCOHOL, MYRISTYL ALCOHOL, GLYCINE SOJA (SOYBEAN) OIL, 1,2-HEXANEDIOL, CAPRYLYL GLYCOL, SODIUM BENZOATE, POTASSIUM SORBATE",yes,yes,ja
Colour Protection Shine Restoring Pre-Shampoo Treatment,de,https://image.labiosthetique.com/i/square-1440/m2-product:colour_protection_shine_restoring_pre_shampoo_treatment_247167_250ml_f809461.jpg/feed-media.jpg,https://www.labiosthetique.de/colour-protection-shine-restoring-pre-shampoo-treatment,/colour-protection-shine-restoring-pre-shampoo-treatment,120526,"Die intensiv pflegende Vorbehandlung schützt das Haar während der Haarwäsche vor Feuchtigkeits– und Farbverlust, für herrlich geschmeidiges, gesund glänzendes Haar. Der Silicon Detox Effekt pflegt das Haar und entfernt gleichzeitig sanft Silikonrückstände.","36,00 €","144,00 € / 1 l",250 ml,Haar- & Kopfhautpflege,"Vor dem Shampoonieren 20-40 ml gleichmäßig auf das feuchte Haar auftragen. Einarbeiten, bis eine cremige Textur entsteht. Nach 2-3 Minuten sorgfältig ausspülen und mit der gewohnten Shampoo-Routine fortfahren.","PROPYLENE GLYCOL, ALCOHOL DENAT., MYRISTYL ALCOHOL, AQUA (WATER), DICAPRYLYL CARBONATE, CETRIMONIUM CHLORIDE, COCAMIDOPROPYL BETAINE, BUTYLENE GLYCOL, CETEARYL ISONONANOATE, TRITICUM VULGARE GERM OIL, PARFUM (FRAGRANCE), SODIUM CHLORIDE, CAPRYLIC/CAPRIC TRIGLYCERIDE, LINOLEIC ACID, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES, CITRIC ACID, TRITICUM VULGARE (WHEAT) BRAN EXTRACT, TRITICUM VULGARE GERM EXTRACT, CRAMBE MARITIMA LEAF EXTRACT, HEXAMETHYLINDANOPYRAN, LIMONENE, LINALOOL, CAMELLIA OLEIFERA SEED OIL, TOCOPHEROL, TOCOPHERYL ACETATE",yes,yes,ja
Colour Protection Shine Restoring Pre-Shampoo Treatment,en,https://image.labiosthetique.com/i/square-1440/m2-product:colour_protection_shine_restoring_pre_shampoo_treatment_247167_250ml_f809461.jpg/feed-media.jpg,https://www.labiosthetique.de/colour-protection-shine-restoring-pre-shampoo-treatment,/colour-protection-shine-restoring-pre-shampoo-treatment,120526,The deep-conditioning pre-treatment protects the hair against moisture and colour loss during the washing – for wonderfully soft hair with healthy shine.,"36,00 €","144,00 € / 1 l",250 ml,Hair & scalp care,Apply 20–40 ml evenly into damp hair before shampooing. Massage in to achieve a creamy texture. Carefully rinse out after 2–3 minutes and continue with your usual shampoo routine.,"PROPYLENE GLYCOL, ALCOHOL DENAT., MYRISTYL ALCOHOL, AQUA (WATER), DICAPRYLYL CARBONATE, CETRIMONIUM CHLORIDE, COCAMIDOPROPYL BETAINE, BUTYLENE GLYCOL, CETEARYL ISONONANOATE, TRITICUM VULGARE GERM OIL, PARFUM (FRAGRANCE), SODIUM CHLORIDE, CAPRYLIC/CAPRIC TRIGLYCERIDE, LINOLEIC ACID, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES, CITRIC ACID, TRITICUM VULGARE (WHEAT) BRAN EXTRACT, TRITICUM VULGARE GERM EXTRACT, CRAMBE MARITIMA LEAF EXTRACT, HEXAMETHYLINDANOPYRAN, LIMONENE, LINALOOL, CAMELLIA OLEIFERA SEED OIL, TOCOPHEROL, TOCOPHERYL ACETATE",yes,yes,ja
